locusId	sysName	desc	comb	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS14660	DZA65_RS14660	NAD(P)H-dependent oxidoreductase	DZA65_RS14660 NAD(P)H-dependent oxidoreductase	-0.167022849829696	-0.16785906880839	-0.0773380269384747	-0.307526489161004	-0.186755472141637	-0.157071350266694	-0.00361969322077493	-0.231235275267146	0.0263014930606164	-0.211193016472764	-0.387149234907156	-0.186394258516057	-0.333648051232467	-0.239512115213042	-0.230289173858348	-0.1705909300046	-0.228739122895314	-0.167260353420619	-0.131354785485933	-0.0969556038047947	-0.0831637408537196	-0.157863958472603	-0.134296286109197	-0.113869539364216	-0.382299414294482	-0.211452852680475	-0.104313081379855	-0.0123924981528998	-0.143022880678566	0.0236093625431801	-0.0313599487852794	-0.271101301502747	0.0677236077202723	-0.157672403686388	-0.125835804508207	-0.0495550353969304
DZA65_RS14665	DZA65_RS14665	LysR family transcriptional regulator	DZA65_RS14665 LysR family transcriptional regulator	-0.0967915156204162	-0.00858807313910864	0.0890034067603778	0.1314999782957	-0.0135168816795542	-0.252528407829081	-0.773361847982976	-0.297973266824362	-0.360983122424756	-0.160394332830463	-0.359794053820294	0.0246224927228842	-0.345401672717198	-0.147655706672535	-0.344096697442478	-0.235695140600896	-0.202108342099657	-0.369108391572943	-0.0899761371968258	-0.25351518933603	-0.1725381756379	-0.179453192139787	-0.252788489074235	-0.334589191415194	-0.185224579798388	-0.175122131522748	-0.171753620596828	-0.25154178213706	-0.25361878453404	0.158602924518987	-0.261770860723225	-0.171853068456007	-0.0394538661055326	-0.200982786219252	-0.0521371059187747	-0.264575548049202
DZA65_RS14675	DZA65_RS14675	MBL fold metallo-hydrolase	DZA65_RS14675 MBL fold metallo-hydrolase	0.00445561123270677	0.0100401249762742	-0.0168049235609834	-0.077369371454848	0.11949218550864	0.00320809596390714	0.189469483772071	0.0841257183120014	0.141622005087051	0.0975823653606741	-0.0420405730068361	0.0158806613049578	0.140155851252082	0.120677933680108	0.140376662653236	0.014265755821381	0.0326199313757441	0.130300130719103	0.162646761627085	0.0505456088147813	0.0376811673807177	0.200722970277774	-0.0400219824430981	0.219409268810551	-0.00630079722505605	0.135869386945303	-0.0458248118623585	-0.157830490010575	-0.146338238159887	-0.0485850995072254	-0.114959600202875	-0.105901562047782	-0.0829442745950821	-0.058279730829269	-0.0753482568988457	0.00956417176621815
DZA65_RS14680	DZA65_RS14680	alcohol dehydrogenase catalytic domain-containing protein	DZA65_RS14680 alcohol dehydrogenase catalytic domain-containing protein	0.169290623426146	0.109663856903942	0.229902586666156	-0.0885128681489132	-0.0760096663996346	0.0263267032310384	0.162219086756902	0.0318114456836583	-0.0395452182374419	-0.162088559097666	0.0337305222556536	0.0212991605341806	0.143421931501008	0.0114456828160091	0.172693926185814	-0.0170298346800966	-0.250184437795808	-0.0142318076714778	-0.0755021033101634	-0.148424204405769	0.150781293426327	0.197548686180737	-0.250562508543105	-0.361048783928814	0.10237705717131	0.5599592253187	0.0108487056867115	0.254260041578502	0.468544572729097	0.184884573534713	0.131671016155348	0.331356503194492	0.158758488267948	-0.0491986584090012	0.0947071961147773	0.153112426657531
DZA65_RS14685	DZA65_RS14685	SDR family oxidoreductase	DZA65_RS14685 SDR family oxidoreductase	0.129288771137319	0.150860160113745	0.0940781079993273	-0.149102549997552	-0.200676277964905	-0.196335172486975	-0.0380901184795445	-0.0177575543035657	0.13027286859671	0.000421779709658676	-0.0105112070905837	-0.0459555335127467	0.0363447448291746	-0.136855645097826	-0.0674674284973265	0.0463371720597126	-0.065920298817173	0.00410030289676211	0.0262386735456887	-0.0105283947118077	0.0115668838447656	-0.0561016697856464	0.0261230245501807	-0.0293468642414434	-0.0912698668795303	-0.0324801104340479	-0.0370898964294392	0.028279991359897	0.00207854895515314	-0.093966134607667	0.0731418127162944	0.0565708002399039	-0.0230255760595834	-0.238404244385756	-0.15054088832794	-0.243862833686815
DZA65_RS14690	DZA65_RS14690	TetR/AcrR family transcriptional regulator	DZA65_RS14690 TetR/AcrR family transcriptional regulator	0.0253773271360518	-0.0304135229642353	0.00670544603545536	0.132515175873219	0.174722802351889	0.122158075761368	0.187624301524492	0.173851924891119	0.0171883794818398	0.163989958775628	0.0515223681864455	-0.0310518077928186	0.0586482542634456	0.144356735634291	0.0440690721595829	-0.0318200977855935	0.137688909795871	0.0913470276964261	0.163187087921393	0.111054618440293	0.09725710985248	-0.0830235057939194	0.0576778397352271	0.115381007884914	0.123597930287504	0.0950336404198897	0.0554378592243741	0.0385997969551981	0.0290725374367844	0.131206032077328	0.043638974497445	0.0659059565517671	-0.00925351368723049	0.208266168611119	0.244949335859889	0.110724092780211
DZA65_RS14695	DZA65_RS14695	glycosyltransferase	DZA65_RS14695 glycosyltransferase	0.0980229335153759	-0.121004424521323	-0.0719113933967697	-0.0397488280706186	0.013944856993245	-0.129334933686258	0.0592446975177532	-0.10685496048697	-0.0572364593536531	-0.0136107266608447	-0.279287681069165	-0.00804591239451169	-0.0204286588486721	-0.0491530094376908	0.087811021107946	0.0094344130577021	-0.0461651469178978	0.184023189824371	-0.0462809311530818	0.0327360780551254	-0.00604549338075344	-0.206100019798464	0.0325358746640731	-0.0627563636387707	-0.0912169119766928	-0.133795590259073	-0.168908094138719	-0.0166881548732536	0.00686160659798873	0.0571880567477565	0.13191478530936	0.00776783536880643	-0.0226179400826625	-0.0278407621907844	0.170225971604425	0.0275788610057024
DZA65_RS14700	DZA65_RS14700	gamma-glutamyltransferase	DZA65_RS14700 gamma-glutamyltransferase	-0.0337267693798347	-0.0271483028166387	-0.0912837703965821	-0.0729009854819418	-0.108228312152303	-0.0583737212610824	-0.025403359393723	0.0553111309410976	0.0945529804291904	-0.0441035563918507	0.0408445821895008	0.107957842343065	0.142573738564631	-0.0922161438310545	-0.101234092556722	-0.0940273518355125	0.0162836394154386	0.0824260494240944	-0.022236669478405	0.0654184474092205	0.0374075963866135	0.0410374782654425	0.0140580432040912	-0.096252278449889	0.0405046482401994	0.0678828461815777	-0.0213144566854035	-0.0441029309689409	0.0133543125665017	-0.0302135253279798	-0.0109577306015611	-0.0295443277751448	-0.004407836342192	0.0227732826789188	0.0316751782726753	-0.0700469894711507
DZA65_RS14705	DZA65_RS14705	methyl-accepting chemotaxis protein	DZA65_RS14705 methyl-accepting chemotaxis protein	-0.0380469213596224	0.0889501604960858	-0.0103644379130527	-0.00228933788633157	0.110537717856627	-0.00964869066429341	-0.0583465366112429	-0.15063886313358	-0.0745310327900343	-0.174205495722474	-0.119757332224795	-0.0675736647603884	0.0656344784344948	-0.105470642074764	-0.076748122177262	0.250126987452984	0.034374665051405	-0.322331961814488	-0.0746366526340781	-0.216386671076624	-0.115427293286988	-0.190611506901662	-0.164376016039291	-0.0921352634924267	0.105399702736313	-0.0725185797134776	-0.0294824403180546	-0.157236508045732	-0.0592297048561818	0.0130147923212494	-0.115570720189027	0.047764224283539	0.11103074068666	-0.021752603647136	0.0361145615926484	0.00998279825671045
DZA65_RS14710	DZA65_RS14710	LD-carboxypeptidase	DZA65_RS14710 LD-carboxypeptidase	0.28554430832763	-0.562436658754671	-0.0324166983596556	-0.446096121260838	-0.0406123658949679	-0.072324095848165	0.159596562049616	-0.23663353568211	-0.0989011502479177	-0.635414040268434	-0.194669179674176	-0.175245439380185	0.0801905627556845	-0.162362018249547	-0.360498435585581	-0.737177072260504	-0.476285584326119	-0.24374892565252	0.135000131661268	0.372072628885983	0.0773806109847222	-0.242559430686349	0.263735967692543	-0.152398519958534	0.183607836847091	-0.120852877896768	-0.440782312852729	-0.429005055071395	-0.0164591884200811	-0.138855784921394	0.169578902789748	-0.477753800731486	0.322582058763802	-0.131417352316318	-0.235789861817612	-0.239094586523454
DZA65_RS14715	DZA65_RS14715	LysR family transcriptional regulator	DZA65_RS14715 LysR family transcriptional regulator	-0.108613315785809	-0.177607737715598	-0.172182202988239	0.085351717216852	0.0760350964203427	0.182753128929752	-0.254935719073988	-0.214950663713854	-0.203466420315703	-0.0129955618845932	-0.027886443606029	0.0256777507428906	0.0982494722244439	-0.467189107402541	-0.210394725460516	-0.21272051884862	-0.409561260552117	-0.100303685084003	-0.0294299382834151	-0.169934750108754	-0.154997631279968	-0.0418768549184488	-0.190157860114264	-0.182639277111666	-0.285505300541213	-0.241160461471077	-0.372332419949806	-0.166680465838754	-0.16201295215596	-0.0239807560860568	0.0432754014811723	-0.198592322836516	-0.0548589058770665	-0.115890959007131	-0.134936876435465	-0.0576136475164255
DZA65_RS14720	DZA65_RS14720	pyridoxal phosphate-dependent aminotransferase	DZA65_RS14720 pyridoxal phosphate-dependent aminotransferase	0.171443410243281	0.130502106493302	0.108746458235318	0.157716254156995	0.149543461459002	0.115957791796842	0.0780881879781308	0.108800020876313	0.128468175063131	-0.0190386187125574	0.0586340716705862	0.12868578653832	0.121425246479935	-0.0596112315943004	0.0120381283946123	0.0829772437070531	0.046649175264289	0.12760795119907	-0.0403131069167614	0.0479597913319138	0.153060151439627	0.00677016827783866	0.0902128116073899	0.0947933613535062	0.0369544253249905	0.0339984915111953	0.0625930282411415	-0.0104971305296657	-0.0032693950122189	0.0665890624416769	0.102018747104746	0.0350678793489514	0.00409254422679162	-0.0370237863285727	0.00263192428223225	0.0141018104460524
DZA65_RS14725	DZA65_RS14725	ABC transporter substrate-binding protein	DZA65_RS14725 ABC transporter substrate-binding protein	-0.135840734882598	0.143388696718414	-0.0202514743571923	-0.270109402651851	-0.208172772348169	0.0760120246789486	-0.133101189324535	-0.306810746666293	-0.0431458972684032	0.0277110106114844	-0.266950301014506	-0.0682420381850264	-0.0413126403915163	-0.166581090781591	-0.240969640969985	0.0418604563851227	-0.0452532033629516	-0.0764245133137885	0.0880518468104856	0.00502890343624102	-0.120867809375224	0.110381087781573	-0.240898857371365	-0.0831188795512993	0.108393625263015	-0.181233888017598	-0.128551353994564	-0.14588113533229	-0.0358276722509461	-0.0550017999603234	0.00571829554591963	-0.0980029609327198	0.0816662578893634	-0.128744303792999	-0.224230887494883	0.01738540499631
DZA65_RS14735	DZA65_RS14735	NAD(P)H-dependent oxidoreductase	DZA65_RS14735 NAD(P)H-dependent oxidoreductase	-1.00076881621582	-0.0853713565816207	-0.0339895562590665	-0.207836564139199	-0.641703842571065	-0.370052513877712	-0.417879012762199	-0.195963033905224	-0.2930306129685	-0.22888502850755	-0.596016972670689	0.0565645971736873	0.260470610185381	-0.443559089912365	-0.0991171303192244	-0.0956558553931625	0.0504035186912631	-0.96447157562778	-0.537480676954998	-0.178830894421605	-0.27652503369156	-0.242428948807218	-0.695242100584565	-0.362138044419275	-0.644284112531472	0.362870754482157	0.0285905174831431	-0.247484474696841	0.121668583852502	0.0855559609376639	-0.168390263283712	-0.225995362913729	-0.124356037713413	0.0965658815263043	0.125089382966781	-0.0106454300039464
DZA65_RS14740	DZA65_RS14740	uroporphyrinogen-III C-methyltransferase	DZA65_RS14740 uroporphyrinogen-III C-methyltransferase	0.0893608659911647	0.0846830801242724	-0.0818290731157105	-0.0199776916214652	-0.0307082776871342	0.0528418437633804	-0.0123402918483351	-0.111454094956608	-0.000837890858131241	-0.0577126221594215	-0.477046666366461	-0.205593215950145	-0.0560010751356423	0.160964225224006	-0.0817316019734153	0.0217898559565632	-0.022367224359399	-0.0159068681051493	-0.0350345160761844	-0.0406055142121451	-0.115211530909182	0.12837980938495	-0.294265720602497	-0.077404975808059	-0.28312271784694	-0.0925379278157527	-0.135696371766942	-0.000359730484678522	-0.00528170782574877	0.015376092940492	0.0518863100045701	0.0315862129740836	0.274709444192548	0.0926573378415358	0.0210630851245773	0.077462612995994
DZA65_RS14745	DZA65_RS14745	nitrate reductase	DZA65_RS14745 nitrate reductase	0.0285852344773172	-0.0178445622651526	0.109480975461274	-0.0185512967553264	0.0182117820865882	-0.0749148111306792	0.150845562562662	0.19303182068701	0.0341157558641015	-0.0447636853108769	-0.0255820602634049	0.13674766972303	0.0545514053386211	-0.0538719934634657	0.0338881675731086	-0.0866672321305341	0.0446214907249975	0.0507369268953666	0.0734858146689875	0.00903530486080606	0.00233506297636349	-0.0566140806366778	0.0495560890151721	0.0860707082526494	-0.00772453502444659	0.0621053976169089	0.12343051017348	0.138601761973633	0.103034794261752	0.0515480760291254	0.0868503622706915	0.0668254844336533	0.0968750027489165	0.0431136162132683	0.0716399563541927	0.0340024943274188
DZA65_RS14750	DZA65_RS14750	nitrite reductase small subunit NirD	DZA65_RS14750 nitrite reductase small subunit NirD	-0.0577091623902208	-0.0709003380765951	-0.0216081863437927	-0.18468822490034	-0.0569711629230536	-0.161397199684098	0.105671005132901	0.106234638381313	0.164313841261512	0.0559036851797823	0.164260772262198	0.122854018380127	0.148201423611064	-0.0144013283132235	0.0916839720951253	0.0641375761751956	-0.0904394056957463	0.0613054974829117	-0.0292938904177121	0.0255686537710456	0.0220763966972038	-0.0289164082088768	0.077653481170359	-0.0622764235658015	0.0248084455200611	0.00603942159041648	0.0733274288733429	-0.034479650879788	-0.063092301041046	-0.0705740830177586	-0.0282403703798453	-0.0314022670491485	0.0308954188596324	-0.0578167713799976	0.0124007749920643	-0.0212784782953936
DZA65_RS14755	DZA65_RS14755	ABC transporter ATP-binding protein	DZA65_RS14755 ABC transporter ATP-binding protein	0.0675366778463586	0.0842871569104712	0.200126626162528	-0.269709011213062	0.0951578001537707	0.145051415187038	-0.244678322478099	0.0678876873230445	0.0747393032326621	-0.0846004940938336	-0.149119464196753	-0.270841725498259	-0.139835522307299	-0.0501054591012837	-0.165258579931634	0.103353341897756	-0.0701325762869565	-0.194001322717858	-0.189998334917386	-0.262173099303264	-0.226008751779318	0.00726735393468053	-0.301325876040674	0.0220781731679878	-0.256106263333907	-0.0789866851583899	0.0191487072853812	-0.048133488992788	-0.153090557941381	-0.421582800323551	0.159980911296002	-0.126345656783015	0.0834335166712079	-0.134646339871139	-0.0192481902263529	-0.0933743570106504
DZA65_RS14760	DZA65_RS14760	nitrate ABC transporter permease	DZA65_RS14760 nitrate ABC transporter permease	0.240938135984627	-0.0524612958787352	-0.0336636661923342	0.115531105528867	0.219272172393476	-0.216758138014469	0.0388872449396836	0.276028311818409	0.294528418333723	0.142419808731984	0.0963118741858554	-0.151894612854951	-0.133348540122893	-0.151429602030313	0.0515692665134829	-0.0387385856343161	0.00424465892660153	-0.138855606312438	0.0596288797432116	-0.234765854884377	0.0202282108143143	0.234233551328159	-0.144205993386514	0.198789826817827	0.235592899228649	0.440414888361859	-0.110748900328849	0.0862839487826572	-0.127066355296527	-0.0418177601793923	0.093854439624901	0.368044865725648	-0.039541683675258	-0.156974872266737	-0.169909790959196	0.153874422911916
DZA65_RS14765	DZA65_RS14765	ABC transporter substrate-binding protein	DZA65_RS14765 ABC transporter substrate-binding protein	0.0444679879577818	0.0030992955468106	-0.0542486587407363	0.049275182984943	0.0703137222583353	0.0271850695092877	-0.0533086863056449	-0.0282187313541534	0.00941229002978117	-0.197121949115825	-0.134733677925337	0.0478292203557396	-0.39147669475522	-0.223440436812453	-0.179337356766952	-0.183876886882634	-0.199743626278142	0.342708129809879	-0.0980600149489726	-0.152466511464788	0.100278639815325	-0.142804252048399	-0.114996038345897	-0.0959054900914999	-0.13808944815611	-0.156458722260131	-0.196072475270754	0.0246753184159765	-0.101701327520258	-0.116026718249495	0.00767447207186134	0.0189704345039217	-0.0789259942181868	-0.118067214322063	-0.033706221732796	-0.0927206474330179
DZA65_RS14770	DZA65_RS14770	ANTAR domain-containing protein	DZA65_RS14770 ANTAR domain-containing protein	-0.1732137257957	0.0136611193368195	-0.225484027338419	0.0999371297217796	0.00141186084092382	0.0779162064386145	0.210258751218015	0.130510140784085	0.200482982838209	-0.130629533707112	-0.200833907382543	0.00893930082836608	-0.105866522167684	0.00361474703486359	0.250741303627531	-0.143021277613662	0.0161058829760032	0.00833363057031311	0.0956244298636743	0.246671733572966	-0.290985809742136	0.207641962795037	-0.392223311536933	-0.0190897245717065	0.178300029414061	0.503053477512244	0.436333130140659	-0.220852472579444	0.0597187503766907	-0.115254280418867	-0.0541592929667338	-0.0187996434796247	0.0285418513950404	0.0121097878449313	0.0373481163455117	-0.00916218374604594
DZA65_RS14775	DZA65_RS14775	TolC family protein	DZA65_RS14775 TolC family protein	0.247420013717998	0.0316255811622524	0.00148107865476882	0.249062047822371	-0.0170270699167266	0.0683559458820113	0.146912218654907	0.0855692937066628	0.0409963331699624	-0.169639299305273	0.177706955015921	-0.197904365890247	-0.0980776191655203	-0.0957336116533113	-0.068928079536871	0.250192750170464	-0.235043799732008	0.0763152365033256	-0.268581962212526	0.0549474893145924	-0.136978581528567	0.0884140007267873	-0.0120320327499706	-0.0898577836992595	-0.0809534170287989	-0.216337205160094	-0.0771356398943954	-0.158781827707765	0.0185397397198692	0.0059612246827776	-0.0532038500898346	-0.0801059527282921	0.0369228058689064	-0.221942252224326	0.0144316159125243	-0.00444901728700797
