"X","Dickeya_dadantii_3937","Dickeya_dianthicola_67_19","Dickeya_dianthicola_ME23","Pectobacterium_carotovorum_WPP14","Dda3937_locus","DdiaME23_locus","Ddia6719_locus","PcWPP14_locus"
"group_01826","WP_013315868.1","WP_024104133.1","WP_024104133.1","WP_010308725.1","DDA3937_RS00780","DZA65_RS21610","HGI48_RS20595","HER17_RS00665"
"group_01827","WP_033112383.1","WP_192989046.1","WP_024106708.1","WP_010309278.1","DDA3937_RS14985","DZA65_RS15825","HGI48_RS15080","HER17_RS17030"
"group_01828","WP_033111704.1","WP_192991421.1","WP_024105104.1","WP_010309408.1","DDA3937_RS06365","DZA65_RS06755","HGI48_RS06410","HER17_RS15050"
"group_01829","WP_013320035.1","WP_192989899.1","WP_026594875.1","WP_010296579.1","DDA3937_RS20985","DZA65_RS00260","HGI48_RS00255","HER17_RS21140"
"group_01830","WP_013315743.1","WP_192989793.1","WP_024104028.1","WP_010298173.1","DDA3937_RS00175","DZA65_RS22155","HGI48_RS21185","HER17_RS21390"
"group_01831","WP_033112090.1","WP_192989453.1","WP_024107312.1","WP_010299747.1","DDA3937_RS18240","DZA65_RS19315","HGI48_RS18175","HER17_RS02985"
"group_01832","WP_013318410.1","WP_192988777.1","WP_024106357.1","WP_010297717.1","DDA3937_RS12990","DZA65_RS13520","HGI48_RS13055","HER17_RS08785"
"group_01833","WP_013318181.1","WP_024108832.1","WP_024108832.1","WP_010276906.1","DDA3937_RS11910","DZA65_RS12450","HGI48_RS12000","HER17_RS09790"
"group_01834","WP_013319752.1","WP_192989610.1","WP_024107567.1","WP_010297113.1","DDA3937_RS19530","DZA65_RS20745","HGI48_RS19660","HER17_RS01795"
"group_01835","WP_013318804.1","WP_192988994.1","WP_024106679.1","WP_119881691.1","DDA3937_RS14770","DZA65_RS15650","HGI48_RS14705","HER17_RS06715"
"group_01836","WP_013317516.1","WP_192991035.1","WP_024105543.1","WP_010297582.1","DDA3937_RS08740","DZA65_RS09130","HGI48_RS08825","HER17_RS13255"
"group_01837","WP_013319289.1","WP_192989324.1","WP_103415638.1","WP_010279034.1","DDA3937_RS17190","DZA65_RS18335","HGI48_RS17245","HER17_RS03925"
"group_01838","WP_033111712.1","WP_192990749.1","WP_024105191.1","WP_029367697.1","DDA3937_RS06815","DZA65_RS07190","HGI48_RS06850","HER17_RS14495"
"group_01839","WP_013319544.1","WP_192989477.1","WP_024107346.1","WP_010300509.1","DDA3937_RS18420","DZA65_RS19490","HGI48_RS18350","HER17_RS02785"
"group_01840","WP_013316613.1","WP_192990449.1","WP_024104753.1","WP_010301386.1","DDA3937_RS04455","DZA65_RS04330","HGI48_RS04415","HER17_RS17195"
"group_01841","WP_013317469.1","WP_192991015.1","WP_024105513.1","WP_010303320.1","DDA3937_RS08525","DZA65_RS08980","HGI48_RS08690","HER17_RS13445"
"group_01842","WP_013317686.1","WP_192991131.1","WP_024105680.1","WP_015839956.1","DDA3937_RS09505","DZA65_RS09835","HGI48_RS09520","HER17_RS12460"
"group_01843","WP_171849479.1","WP_192991546.1","WP_035045481.1","WP_010306468.1","DDA3937_RS17165","DZA65_RS18300","HGI48_RS17220","HER17_RS03975"
"group_01844","None","WP_192989938.1","WP_024108018.1","WP_029367450.1",NA,"DZA65_RS00645","HGI48_RS00595","HER17_RS02530"
"group_01844","None","WP_192989938.1","WP_024107751.1","WP_029367450.1",NA,"DZA65_RS00640","HGI48_RS00595","HER17_RS02530"
"group_01845","WP_013319008.1","WP_192989155.1","WP_022634474.1","WP_010302498.1","DDA3937_RS15735","DZA65_RS16900","HGI48_RS15820","HER17_RS05815"
"group_01846","WP_013318861.1","WP_192989051.1","WP_024106715.1","WP_010277633.1","DDA3937_RS15035","DZA65_RS15865","HGI48_RS15115","HER17_RS01825"
"group_01847","WP_013318862.1","WP_192989052.1","WP_024106716.1","WP_010277628.1","DDA3937_RS15040","DZA65_RS15870","HGI48_RS15120","HER17_RS01830"
"group_01848","WP_013316217.1","WP_029729251.1","WP_024108160.1","WP_029368779.1","DDA3937_RS02530","DZA65_RS02580","HGI48_RS02475","HER17_RS06295"
"group_01849","WP_013316715.1","WP_192990527.1","WP_024104842.1","WP_010299690.1","DDA3937_RS04935","DZA65_RS05280","HGI48_RS04945","HER17_RS16595"
"group_01850","WP_013319713.1","WP_024110266.1","WP_024109259.1","WP_010296993.1","DDA3937_RS19350","DZA65_RS20570","HGI48_RS19450","HER17_RS02000"
"group_01851","WP_013316969.1","WP_192990673.1","WP_046830382.1","WP_010298770.1","DDA3937_RS06185","DZA65_RS06575","HGI48_RS06230","HER17_RS15230"
"group_01852","WP_013315840.1","WP_161132040.1","WP_024104103.1","WP_010306560.1","DDA3937_RS00640","DZA65_RS21760","HGI48_RS20750","HER17_RS00475"
"group_01853","WP_013318041.1","WP_192988546.1","WP_024106014.1","WP_010299909.1","DDA3937_RS11205","DZA65_RS11585","HGI48_RS11240","HER17_RS11255"
"group_01854","WP_013318729.1","WP_192988945.1","WP_024106616.1","WP_010298525.1","DDA3937_RS14420","DZA65_RS15320","HGI48_RS14390","HER17_RS07035"
"group_01855","WP_013318039.1","WP_024106012.1","WP_024106012.1","WP_010295272.1","DDA3937_RS11195","DZA65_RS11575","HGI48_RS11230","HER17_RS11245"
"group_01856","WP_013318396.1","WP_192988769.1","WP_024106345.1","WP_010307825.1","DDA3937_RS12920","DZA65_RS13455","HGI48_RS12995","HER17_RS12035"
"group_01857","WP_013316635.1","WP_192990464.1","WP_024104772.1","WP_010305889.1","DDA3937_RS04560","DZA65_RS04440","HGI48_RS04520","HER17_RS17090"
"group_01858","WP_013317010.1","WP_192990703.1","WP_024105113.1","WP_010299167.1","DDA3937_RS06415","DZA65_RS06805","HGI48_RS06460","HER17_RS14985"
"group_01859","WP_013317847.1","WP_192991241.1","WP_103415869.1","WP_010295245.1","DDA3937_RS10280","DZA65_RS10765","HGI48_RS10290","HER17_RS11115"
"group_01860","WP_033112249.1","WP_024105136.1","WP_024105136.1","WP_010309792.1","DDA3937_RS06540","DZA65_RS06940","HGI48_RS06590","HER17_RS14830"
"group_01861","WP_013318755.1","WP_192988961.1","WP_024106637.1","WP_010305804.1","DDA3937_RS14545","DZA65_RS15430","HGI48_RS14495","HER17_RS04155"
"group_01862","WP_033111999.1","WP_192989137.1","WP_024109093.1","WP_029368353.1","DDA3937_RS15590","DZA65_RS16765","HGI48_RS15690","HER17_RS05960"
"group_01863","WP_013317661.1","WP_192991117.1","WP_024105656.1","WP_010307331.1","DDA3937_RS09395","DZA65_RS09720","HGI48_RS09410","HER17_RS12565"
"group_01864","WP_013319032.1","WP_192989175.1","WP_024109111.1","WP_010299507.1","DDA3937_RS15870","DZA65_RS17095","HGI48_RS16010","HER17_RS05650"
"group_01865","WP_013318097.1","WP_024106069.1","WP_024106069.1","WP_010297914.1","DDA3937_RS11500","DZA65_RS11880","HGI48_RS11545","HER17_RS11640"
"group_01866","WP_013316274.1","WP_192990220.1","WP_024104501.1","WP_010298862.1","DDA3937_RS02810","DZA65_RS02940","HGI48_RS02785","HER17_RS18730"
"group_01867","WP_013317488.1","WP_161132209.1","WP_024105524.1","WP_010297658.1","DDA3937_RS08605","DZA65_RS09040","HGI48_RS08745","HER17_RS13380"
"group_01868","WP_013316110.1","WP_192990112.1","WP_103415799.1","WP_010308629.1","DDA3937_RS02030","DZA65_RS02120","HGI48_RS02015","HER17_RS13610"
"group_01869","WP_013315923.1","WP_192989994.1","WP_024104176.1","WP_010285494.1","DDA3937_RS01085","DZA65_RS01140","HGI48_RS01075","HER17_RS20445"
"group_01870","WP_013316875.1","WP_024104998.1","WP_024108460.1","WP_010303026.1","DDA3937_RS05745","DZA65_RS06125","HGI48_RS05800","HER17_RS15730"
"group_01871","WP_013319053.1","WP_024106930.1","WP_024109118.1","WP_010280785.1","DDA3937_RS15980","DZA65_RS17180","HGI48_RS16095","HER17_RS05535"
"group_01872","WP_013316680.1","WP_192989939.1","WP_024107748.1","WP_180890193.1","DDA3937_RS04785","DZA65_RS00655","HGI48_RS00600","HER17_RS02510"
"group_01873","WP_013317878.1","WP_192991262.1","WP_024105879.1","WP_010295201.1","DDA3937_RS10440","DZA65_RS10920","HGI48_RS10445","HER17_RS10955"
"group_01874","WP_013316061.1","WP_024104287.1","WP_024104287.1","WP_010297510.1","DDA3937_RS01810","DZA65_RS01780","HGI48_RS01705","HER17_RS19695"
"group_01875","WP_013317027.1","WP_024105130.1","WP_024105130.1","WP_029368101.1","DDA3937_RS06500","DZA65_RS06895","HGI48_RS06545","HER17_RS14880"
"group_01876","WP_013317337.1","WP_192990874.1","WP_024105386.1","WP_116155938.1","DDA3937_RS07925","DZA65_RS08275","HGI48_RS07680","HER17_RS00760"
"group_01877","WP_013317721.1","WP_192991155.1","WP_024105710.1","WP_010277170.1","DDA3937_RS09680","DZA65_RS10000","HGI48_RS09690","HER17_RS12280"
"group_01878","WP_013320040.1","WP_192989895.1","WP_024107832.1","WP_010304875.1","DDA3937_RS21010","DZA65_RS00235","HGI48_RS00230","HER17_RS09200"
"group_01879","WP_013317926.1","WP_192991296.1","WP_024105924.1","WP_010296067.1","DDA3937_RS10680","DZA65_RS11150","HGI48_RS10680","HER17_RS10730"
"group_01880","WP_013318071.1","WP_161131683.1","WP_024106046.1","WP_010299975.1","DDA3937_RS11365","DZA65_RS11750","HGI48_RS11405","HER17_RS11440"
"group_01881","WP_013316922.1","WP_161131533.1","WP_024108475.1","WP_116163051.1","DDA3937_RS05960","DZA65_RS06355","HGI48_RS06010","HER17_RS15500"
"group_01882","WP_033111484.1","WP_192989802.1","WP_072145053.1","WP_029367904.1","DDA3937_RS00110","DZA65_RS22230","HGI48_RS21255","HER17_RS21465"
"group_01883","WP_013316923.1","WP_161131532.1","WP_024107942.1","WP_010307452.1","DDA3937_RS05965","DZA65_RS06360","HGI48_RS06015","HER17_RS15495"
"group_01884","WP_013319490.1","WP_192991554.1","WP_026594849.1","WP_010299728.1","DDA3937_RS18165","DZA65_RS19260","HGI48_RS18110","HER17_RS03025"
"group_01885","WP_033112136.1","WP_024107728.1","WP_024107728.1","WP_039474579.1","DDA3937_RS20515","DZA65_RS00755","HGI48_RS00700","HER17_RS20830"
"group_01886","WP_013318715.1","WP_192988937.1","WP_024109018.1","WP_010295394.1","DDA3937_RS14360","DZA65_RS15260","HGI48_RS14335","HER17_RS07100"
"group_01887","WP_139348368.1","WP_192991542.1","WP_024107035.1","WP_029368898.1","DDA3937_RS16650","DZA65_RS17810","HGI48_RS16720","HER17_RS04550"
"group_01888","WP_013317900.1","WP_192991278.1","WP_024108763.1","WP_010295175.1","DDA3937_RS10550","DZA65_RS11030","HGI48_RS10550","HER17_RS10855"
"group_01889","WP_013316377.1","WP_192990311.1","WP_024108235.1","WP_010301855.1","DDA3937_RS03350","DZA65_RS03510","HGI48_RS03465","HER17_RS17845"
"group_01890","WP_013317052.1","WP_192990727.1","WP_024105152.1","WP_039473842.1","DDA3937_RS06640","DZA65_RS07015","HGI48_RS06660","HER17_RS14740"
"group_01891","WP_013319430.1","WP_192989411.1","WP_024109193.1","WP_010300396.1","DDA3937_RS17870","DZA65_RS18955","HGI48_RS17810","HER17_RS03420"
"group_01892","WP_013317322.1","WP_192990863.1","WP_103415748.1","WP_010296735.1","DDA3937_RS07860","DZA65_RS08180","HGI48_RS07625","HER17_RS14675"
"group_01893","WP_013316028.1","WP_024104257.1","WP_024104257.1","WP_010296688.1","DDA3937_RS01645","DZA65_RS01615","HGI48_RS01545","HER17_RS19935"
"group_01894","WP_013315833.1","WP_192989741.1","WP_024104096.1","WP_010309389.1","DDA3937_RS00605","DZA65_RS21795","HGI48_RS20785","HER17_RS00430"
"group_01895","WP_013315838.1","WP_192989740.1","WP_024104101.1","WP_010306568.1","DDA3937_RS00630","DZA65_RS21770","HGI48_RS20760","HER17_RS00465"
"group_01896","WP_013319557.1","WP_192989482.1","WP_024107359.1","WP_010300543.1","DDA3937_RS18485","DZA65_RS19545","HGI48_RS18405","HER17_RS02720"
"group_01897","WP_013317899.1","WP_192991277.1","WP_024105899.1","WP_010295176.1","DDA3937_RS10545","DZA65_RS11025","HGI48_RS10545","HER17_RS10860"
"group_01898","WP_013318334.1","WP_192988731.1","WP_024106296.1","WP_010304886.1","DDA3937_RS12630","DZA65_RS13150","HGI48_RS12695","HER17_RS09225"
"group_01899","WP_013319278.1","WP_192989316.1","WP_024107119.1","WP_010305148.1","DDA3937_RS17135","DZA65_RS18270","HGI48_RS17185","HER17_RS04005"
"group_01900","WP_013318560.1","WP_192988864.1","WP_024106536.1","WP_010279369.1","DDA3937_RS13705","DZA65_RS14290","HGI48_RS13800","HER17_RS07710"
"group_01901","WP_013319547.1","WP_161143005.1","WP_024107350.1","WP_010300521.1","DDA3937_RS18440","DZA65_RS19510","HGI48_RS18370","HER17_RS02765"
"group_01902","WP_139348375.1","WP_161131634.1","WP_024109311.1","WP_010300796.1","DDA3937_RS20395","DZA65_RS00860","HGI48_RS00805","HER17_RS20725"
"group_01903","WP_013316886.1","WP_024109783.1","WP_024108464.1","WP_010303043.1","DDA3937_RS05800","DZA65_RS06175","HGI48_RS05850","HER17_RS15685"
"group_01904","WP_033112403.1","WP_162928392.1","WP_162928392.1","WP_029368747.1","DDA3937_RS16745","DZA65_RS17890","HGI48_RS16815","HER17_RS04480"
"group_01905","WP_193345742.1","WP_192988820.1","WP_024106458.1","WP_010279647.1","DDA3937_RS13340","DZA65_RS13870","HGI48_RS13385","HER17_RS08310"
"group_01906","WP_033111937.1","WP_192988834.1","WP_024106485.1","WP_010301650.1","DDA3937_RS13485","DZA65_RS14015","HGI48_RS13530","HER17_RS08160"
"group_01907","WP_013319175.1","WP_192989250.1","WP_024107028.1","WP_010306948.1","DDA3937_RS16615","DZA65_RS17775","HGI48_RS16685","HER17_RS04585"
"group_01908","WP_013317704.1","WP_192991143.1","WP_099327169.1","WP_010301097.1","DDA3937_RS09600","DZA65_RS09925","HGI48_RS09615","HER17_RS12350"
"group_01909","WP_013317889.1","WP_024105889.1","WP_024105889.1","WP_010295192.1","DDA3937_RS10495","DZA65_RS10975","HGI48_RS10495","HER17_RS10905"
"group_01910","WP_013316626.1","WP_192990455.1","WP_024104764.1","WP_010301415.1","DDA3937_RS04515","DZA65_RS04395","HGI48_RS04475","HER17_RS17145"
"group_01911","WP_013316934.1","WP_192990653.1","WP_024105048.1","WP_010307471.1","DDA3937_RS06020","DZA65_RS06415","HGI48_RS06065","HER17_RS15470"
"group_01912","WP_013320029.1","WP_192989904.1","WP_103415818.1","WP_010284182.1","DDA3937_RS20960","DZA65_RS00285","HGI48_RS00285","HER17_RS21110"
"group_01913","WP_012768072.1","WP_012768072.1","WP_012768072.1","WP_004090925.1","DDA3937_RS19445","DZA65_RS20650","HGI48_RS19565","HER17_RS01915"
"group_01914","WP_013317062.1","WP_024105165.1","WP_024105165.1","WP_010296746.1","DDA3937_RS06690","DZA65_RS07060","HGI48_RS06705","HER17_RS14650"
"group_01915","WP_071819880.1","WP_192988575.1","WP_026594781.1","WP_049776250.1","DDA3937_RS11475","DZA65_RS11855","HGI48_RS11520","HER17_RS11615"
"group_01916","WP_013316035.1","WP_192990050.1","WP_024108104.1","WP_039470356.1","DDA3937_RS01680","DZA65_RS01650","HGI48_RS01575","HER17_RS19895"
"group_01917","WP_033111882.1","WP_192988595.1","WP_024106105.1","WP_010302229.1","DDA3937_RS11620","DZA65_RS12165","HGI48_RS11680","HER17_RS10060"
"group_01918","WP_013319013.1","WP_192989157.1","WP_024106897.1","WP_010302508.1","DDA3937_RS15760","DZA65_RS16925","HGI48_RS15845","HER17_RS05785"
"group_01919","WP_013317461.1","WP_024105506.1","WP_035045277.1","WP_010303349.1","DDA3937_RS08490","DZA65_RS08945","HGI48_RS08655","HER17_RS13480"
"group_01920","WP_013320163.1","WP_192989813.1","WP_024107940.1","WP_010300096.1","DDA3937_RS21600","DZA65_RS22365","HGI48_RS21385","HER17_RS21605"
"group_01921","WP_013318472.1","WP_192988811.1","WP_024106407.1","WP_010309836.1","DDA3937_RS13275","DZA65_RS13800","HGI48_RS13325","HER17_RS08375"
"group_01922","WP_013316819.1","WP_024104945.1","WP_024104945.1","WP_010299049.1","DDA3937_RS05455","DZA65_RS05840","HGI48_RS05515","HER17_RS16005"
"group_01923","WP_013316975.1","WP_024105081.1","WP_024105081.1","WP_010298783.1","DDA3937_RS06215","DZA65_RS06605","HGI48_RS06260","HER17_RS15200"
"group_01924","WP_013319980.1","WP_192989926.1","WP_024107775.1","WP_010300609.1","DDA3937_RS20725","DZA65_RS00520","HGI48_RS00520","HER17_RS21050"
"group_01925","WP_013317778.1","WP_192991197.1","WP_024108738.1","WP_010306807.1","DDA3937_RS09985","DZA65_RS10330","HGI48_RS09995","HER17_RS11935"
"group_01926","WP_042318434.1","WP_024106609.1","WP_024106609.1","WP_010295408.1","DDA3937_RS14390","DZA65_RS15290","HGI48_RS14360","HER17_RS07070"
"group_01927","WP_013318903.1","WP_192989081.1","WP_024106763.1","WP_010305607.1","DDA3937_RS15235","DZA65_RS16135","HGI48_RS15310","HER17_RS08430"
"group_01928","WP_013317656.1","WP_192991114.1","WP_046830396.1","WP_010294723.1","DDA3937_RS09370","DZA65_RS09695","HGI48_RS09385","HER17_RS12770"
"group_01929","WP_013317813.1","WP_012884856.1","WP_012884856.1","WP_010275853.1","DDA3937_RS10140","DZA65_RS10585","HGI48_RS10170","HER17_RS11775"
"group_01930","WP_013316908.1","WP_024105024.1","WP_024105024.1","WP_005976164.1","DDA3937_RS05895","DZA65_RS06275","HGI48_RS05940","HER17_RS15575"
"group_01931","WP_013316820.1","WP_192990600.1","WP_024104946.1","WP_010299053.1","DDA3937_RS05460","DZA65_RS05845","HGI48_RS05520","HER17_RS16000"
"group_01932","WP_013319940.1","WP_192989952.1","WP_024107732.1","WP_010300733.1","DDA3937_RS20535","DZA65_RS00735","HGI48_RS00680","HER17_RS20850"
"group_01933","WP_013317992.1","WP_192991342.1","WP_103415881.1","WP_029368657.1","DDA3937_RS11000","DZA65_RS11410","HGI48_RS10950","HER17_RS10470"
"group_01934","WP_013318317.1","WP_024109971.1","WP_024106280.1","WP_010276635.1","DDA3937_RS12560","DZA65_RS13070","HGI48_RS12615","HER17_RS09305"
"group_01935","WP_013315958.1","WP_024104203.1","WP_024108094.1","WP_010300238.1","DDA3937_RS01280","DZA65_RS01305","HGI48_RS01260","HER17_RS20285"
"group_01936","WP_013316854.1","WP_024104979.1","WP_024104979.1","WP_010304179.1","DDA3937_RS05640","DZA65_RS06010","HGI48_RS05685","HER17_RS15850"
"group_01937","WP_013316016.1","WP_192990041.1","WP_024104250.1","WP_010296658.1","DDA3937_RS01580","DZA65_RS01560","HGI48_RS01495","HER17_RS20010"
"group_01938","WP_013316359.1","WP_192990303.1","WP_024104633.1","WP_010301806.1","DDA3937_RS03270","DZA65_RS03455","HGI48_RS03410","HER17_RS17935"
"group_01939","WP_013318898.1","WP_192989078.1","WP_024106758.1","WP_010305616.1","DDA3937_RS15210","DZA65_RS16110","HGI48_RS15285","HER17_RS08455"
"group_01940","WP_013316314.1","WP_161143017.1","WP_024104586.1","WP_005971510.1","DDA3937_RS03025","DZA65_RS03190","HGI48_RS03195","HER17_RS18320"
"group_01941","WP_013317781.1","WP_024105774.1","WP_024108740.1","WP_010306796.1","DDA3937_RS10000","DZA65_RS10345","HGI48_RS10010","HER17_RS11920"
"group_01942","WP_013319176.1","WP_192989251.1","WP_024107029.1","WP_010306952.1","DDA3937_RS16620","DZA65_RS17780","HGI48_RS16690","HER17_RS04580"
"group_01943","WP_013319183.1","WP_192989256.1","WP_024107036.1","WP_010306971.1","DDA3937_RS16655","DZA65_RS17815","HGI48_RS16725","HER17_RS04545"
"group_01944","WP_013317780.1","WP_029729466.1","WP_029729466.1","WP_010306801.1","DDA3937_RS09995","DZA65_RS10340","HGI48_RS10005","HER17_RS11925"
"group_01945","WP_013318189.1","WP_024106166.1","WP_024106166.1","WP_010276892.1","DDA3937_RS11950","DZA65_RS12490","HGI48_RS12040","HER17_RS09760"
"group_01946","WP_013318518.1","WP_024106491.1","WP_024106491.1","WP_010279523.1","DDA3937_RS13515","DZA65_RS14045","HGI48_RS13560","HER17_RS08130"
"group_01947","WP_013316847.1","WP_192990617.1","WP_024104971.1","WP_010299112.1","DDA3937_RS05605","DZA65_RS05975","HGI48_RS05650","HER17_RS15885"
"group_01948","WP_033111757.1","WP_192990875.1","WP_024105387.1","WP_010299357.1","DDA3937_RS07930","DZA65_RS08280","HGI48_RS07685","HER17_RS00755"
"group_01949","WP_013318431.1","WP_024106377.1","WP_024106377.1","WP_010297237.1","DDA3937_RS13095","DZA65_RS13630","HGI48_RS13160","HER17_RS08675"
"group_01950","WP_013319484.1","WP_192989436.1","WP_024107295.1","WP_010298069.1","DDA3937_RS18130","DZA65_RS19215","HGI48_RS18070","HER17_RS03070"
"group_01951","WP_013318135.1","WP_029729538.1","WP_029729538.1","WP_010302165.1","DDA3937_RS11695","DZA65_RS12240","HGI48_RS11755","HER17_RS09980"
"group_01952","WP_013318095.1","WP_024106067.1","WP_024106067.1","WP_010297907.1","DDA3937_RS11490","DZA65_RS11870","HGI48_RS11535","HER17_RS11630"
"group_01953","WP_013316130.1","WP_192990120.1","WP_024104369.1","WP_010300556.1","DDA3937_RS02115","DZA65_RS02210","HGI48_RS02085","HER17_RS02705"
"group_01954","WP_013316599.1","WP_192990440.1","WP_024104745.1","WP_010301365.1","DDA3937_RS04395","DZA65_RS04285","HGI48_RS04365","HER17_RS17235"
"group_01955","WP_013317863.1","WP_192991251.1","WP_024105867.1","WP_010307203.1","DDA3937_RS10370","DZA65_RS10850","HGI48_RS10375","HER17_RS05025"
"group_01956","WP_033112317.1","WP_192991279.1","WP_024105901.1","WP_010295173.1","DDA3937_RS10555","DZA65_RS11035","HGI48_RS10555","HER17_RS10850"
"group_01957","WP_013315835.1","WP_024104098.1","WP_024104098.1","WP_010306582.1","DDA3937_RS00615","DZA65_RS21785","HGI48_RS20775","HER17_RS00445"
"group_01958","WP_013319291.1","WP_024107132.1","WP_024107132.1","WP_010294949.1","DDA3937_RS17200","DZA65_RS18345","HGI48_RS17255","HER17_RS03920"
"group_01959","WP_013315728.1","WP_161132086.1","WP_024104009.1","WP_010298113.1","DDA3937_RS00100","DZA65_RS22240","HGI48_RS21265","HER17_RS21475"
"group_01960","WP_013317860.1","WP_024105866.1","WP_024105866.1","WP_015840216.1","DDA3937_RS10355","DZA65_RS10840","HGI48_RS10365","HER17_RS11035"
"group_01961","WP_033111874.1","WP_161131685.1","WP_024106048.1","WP_010297821.1","DDA3937_RS11375","DZA65_RS11760","HGI48_RS11415","HER17_RS11450"
"group_01962","WP_013319703.1","WP_024107521.1","WP_024107521.1","WP_010304941.1","DDA3937_RS19285","DZA65_RS20505","HGI48_RS19385","HER17_RS02065"
